time,ControlsOut.TS_current,CellVoltages.MinVoltage
340.0304,-8.719001,
340.0344,-8.9470005,
340.0384,-8.673,
340.0434,-8.673,
340.0464,-8.070001,
340.0514,-8.405001,
340.0554,-8.385,
340.0584,-8.494,
340.0634,-9.284,
340.0664,-10.841001,
340.0714,-8.966001,
340.0744,-8.385,
340.0784,-8.728001,
340.0824,-9.034,
340.0864,-8.782001,
340.0904,-8.744,
340.0954,-8.373,
340.0984,-9.135,
340.1034,-9.135,
340.1064,-9.067,
340.1114,-8.573,
340.1154,-8.622001,
340.1184,-8.64,
340.1234,-8.741,
340.1264,-8.758,
340.1314,-8.787001,
340.1354,-8.734,
340.1384,-8.155001,
340.1434,-8.0390005,
340.1464,-8.0390005,
340.1504,-8.0390005,
340.1554,-8.601001,
340.1584,-8.775001,
340.1624,-8.975,
340.1664,-8.975,
340.1714,-7.7100005,
340.1752,,3.7194
340.1754,-8.079,
340.1794,-8.079,
340.1834,-8.864,
340.1864,-8.783,
340.1914,-8.754001,
340.1954,-8.843,
340.1994,-8.653001,
340.2024,-8.653001,
340.2064,-8.172,
340.2104,-7.8300004,
340.2154,-8.624001,
340.2184,-8.200001,
340.2224,-8.083,
340.2264,-8.354,
340.2314,-8.294001,
340.2354,-8.462001,
340.2384,-6.6840005,
340.2434,-7.1450005,
340.2474,-8.527,
340.2514,-8.1970005,
340.2554,-8.1970005,
340.2594,-9.233001,
340.2634,-9.39,
340.2664,-8.575001,
340.2707,-7.5840006,
340.2747,-8.052,
340.2787,-7.7300005,
340.2827,-7.761,
340.2857,-8.695001,
340.2897,-8.707001,
340.2987,-8.553,
340.3027,-8.398001,
340.3057,-8.5130005,
340.3107,-8.515,
340.3147,-8.515,
340.3177,-8.642,
340.3227,-7.912,
340.3257,-6.9790006,
340.3307,-6.9790006,
340.3347,-9.161,
340.3377,-9.161,
340.3437,-8.942,
340.3457,-8.079,
340.3497,-8.079,
340.3547,-8.268001,
340.3587,-8.218,
340.3617,-8.522,
340.3657,-8.258,
340.3697,-8.5,
340.3737,-8.5,
340.3775,,3.7225
340.3777,-8.5,
340.3827,-7.0780005,
340.3857,-7.59,
340.3907,-8.361,
340.3947,-7.4350004,
340.3987,-8.725,
340.4027,-8.583,
340.4057,-8.379001,
340.4107,-7.9210005,
340.4147,-7.9890003,
340.4177,-7.7750006,
340.4227,-8.269,
340.4257,-8.47,
340.4307,-8.183001,
340.4347,-8.183001,
340.4387,-7.6610003,
340.4427,-7.9360003,
340.4457,-8.382,
340.4507,-8.058001,
340.4537,-8.063001,
340.4577,-8.174001,
340.4617,-7.5660005,
340.4657,-8.494,
340.4707,-8.173,
340.4747,-8.173,
340.4787,-7.8960004,
340.4817,-8.057,
340.4857,-7.7830005,
340.4897,-7.155,
340.4947,-7.155,
340.4977,-9.106001,
340.5037,-8.243,
340.5067,-7.5920005,
340.5107,-8.583,
340.5147,-7.9720006,
340.5187,-7.9720006,
340.5217,-6.9670005,
340.5267,-7.9920006,
340.5307,-7.6760006,
340.5347,-7.977,
340.5377,-7.484,
340.5437,-7.8100004,
340.5457,-7.8010006,
340.5497,-7.8010006,
340.5547,-8.561001,
340.5577,-7.5840006,
340.5617,-7.5330005,
340.5657,-7.346,
340.5707,-7.6920004,
340.5737,-7.6920004,
340.5756,,3.7216
340.5777,-7.6920004,
340.5837,-8.879001,
340.5867,-8.371,
340.5907,-7.4330006,
340.5947,-8.063001,
340.5987,-7.5680003,
340.6017,-7.5460005,
340.6057,-7.6180005,
340.6107,-7.7090006,
340.6147,-7.7090006,
340.6177,-8.5,
340.6227,-8.999001,
340.6257,-9.066,
340.6307,-9.008,
340.6347,-9.235001,
340.6377,-9.235001,
340.6427,-8.654,
340.6467,-8.715,
340.6507,-9.278001,
340.6547,-8.391001,
340.6577,-8.708,
340.6627,-9.359,
340.6657,-9.0,
340.6707,-8.532001,
340.6747,-9.191,
340.6787,-9.191,
340.6827,-9.956,
340.6857,-10.403001,
340.6907,-10.268001,
340.6947,-10.547001,
340.6977,-10.281,
340.7027,-10.492001,
340.7057,-10.365001,
340.7107,-10.641001,
340.7147,-10.399,
340.7177,-10.646001,
340.7217,-12.189,
340.7437,-12.027,
340.7457,-11.543,
340.7497,-11.543,
340.7547,-11.543,
340.7577,-12.514001,
340.7617,-11.621,
340.7657,-11.598001,
340.7707,-12.084001,
340.7737,-11.492001,
340.7754,,3.7229
340.7787,-11.492001,
340.7827,-11.727,
340.7857,-11.928,
340.7907,-11.783001,
340.7947,-12.529,
340.7977,-12.652,
340.8017,-13.252001,
340.8057,-13.629001,
340.8097,-13.629001,
340.8137,-12.901001,
340.8177,-13.468,
340.8217,-13.249001,
340.8257,-12.936001,
340.8297,-12.567,
340.8347,-13.108001,
340.8377,-13.099001,
340.8427,-13.149,
340.8457,-13.450001,
340.8497,-12.706,
340.8537,-13.27,
340.8577,-13.27,
340.8617,-13.224001,
340.8657,-10.948001,
340.8707,-12.875001,
340.8747,-13.192,
340.8777,-13.167001,
340.8827,-12.784,
340.8857,-13.356001,
340.8897,-13.356001,
340.8947,-13.028001,
340.8977,-13.191001,
340.9017,-12.601001,
340.9057,-12.530001,
340.9097,-12.935,
340.9147,-12.370001,
340.9177,-12.538001,
340.9217,-13.457001,
340.9257,-13.662001,
340.9297,-13.662001,
340.9347,-12.392,
340.9377,-12.954,
340.9427,-13.396001,
340.9457,-12.598001,
340.9497,-12.598001,
340.9547,-12.6310005,
340.9577,-12.434001,
340.9617,-13.043,
340.9657,-13.437,
340.9697,-12.878,
340.9737,-12.942,
340.9755,,3.7311
340.9777,-12.942,
340.9827,-12.754001,
340.9867,-12.502001,
340.9907,-12.589001,
340.9947,-13.442,
340.9987,-13.601001,
341.0027,-13.601001,
341.0057,-12.894001,
341.0097,-12.499001,
341.0137,-12.479001,
341.0177,-12.218,
341.0217,-12.209001,
341.0267,-12.26,
341.0307,-12.3,
341.0347,-11.287001,
341.0387,-11.287001,
341.0437,-11.485001,
341.0467,-12.552001,
341.0497,-12.114,
341.0537,-12.503,
341.0577,-12.562,
341.0617,-12.141001,
341.0667,-12.418,
341.0707,-12.535001,
341.0747,-12.283001,
341.0787,-12.283001,
341.0827,-12.080001,
341.0857,-11.832001,
341.0897,-12.612,
341.0947,-12.666,
341.0977,-12.004001,
341.1027,-11.673,
341.1057,-11.712001,
341.1107,-11.978001,
341.1147,-11.978001,
341.1177,-11.994,
341.1227,-12.135,
341.1257,-12.246,
341.1297,-12.491,
341.1347,-12.065001,
341.1377,-12.654,
341.1427,-12.166,
341.1457,-12.166,
341.1497,-12.166,
341.1547,-11.790001,
341.1577,-12.2300005,
341.1627,-12.241,
341.1657,-11.973001,
341.1697,-11.865001,
341.1737,-11.865001,
341.1762,,3.7323
341.1787,-11.865001,
341.1827,-11.443001,
341.1857,-11.3810005,
341.1947,-11.857,
341.1977,-12.120001,
341.2027,-11.913,
341.2067,-11.913,
341.2097,-11.174001,
341.2137,-12.093,
341.2177,-11.853001,
341.2227,-11.573001,
341.2257,-11.618001,
341.2307,-11.547001,
341.2347,-12.112,
341.2377,-12.065001,
341.2427,-11.529,
341.2467,-11.6310005,
341.2497,-11.6310005,
341.2537,-10.692,
341.2587,-11.460001,
341.2627,-10.812,
341.2657,-10.812,
341.2707,-11.925,
341.2757,-11.468,
341.2797,-11.660001,
341.2837,-11.167001,
341.2867,-11.216001,
341.2907,-12.061001,
341.2957,-11.940001,
341.2987,-11.654,
341.3027,-11.783001,
341.3067,-11.398001,
341.3107,-11.22,
341.3157,-11.641001,
341.3187,-11.5130005,
341.3227,-11.403001,
341.3267,-11.618001,
341.3307,-11.243001,
341.3347,-11.125001,
341.3387,-11.463,
341.3437,-11.463,
341.3467,-11.877001,
341.3517,-11.877001,
341.3557,-11.331,
341.3587,-11.608001,
341.3627,-11.696,
341.3667,-11.124001,
341.3707,-11.511001,
341.3747,-11.511001,
341.3755,,3.7351
341.3787,-11.511001,
341.3837,-11.384001,
341.3867,-11.552001,
341.3907,-11.228001,
341.3957,-11.253,
341.3997,-11.337001,
341.4027,-11.282001,
341.4067,-11.807,
341.4107,-11.580001,
341.4147,-11.580001,
341.4187,-11.358001,
341.4227,-11.538,
341.4267,-11.536,
341.4317,-11.5130005,
341.4347,-11.042001,
341.4387,-11.124001,
341.4437,-11.333,
341.4477,-11.333,
341.4507,-11.211,
341.4547,-10.751,
341.4587,-10.473001,
341.4627,-11.008,
341.4667,-11.410001,
341.4707,-11.476001,
341.4757,-11.193001,
341.4787,-11.042001,
341.4837,-10.264001,
341.4867,-10.795,
341.4907,-10.795,
341.4957,-11.257001,
341.4987,-11.303,
341.5027,-11.317,
341.5067,-10.907001,
341.5107,-9.948001,
341.5147,-9.544001,
341.5187,-9.629001,
341.5227,-9.63,
341.5267,-9.224,
341.5317,-9.549001,
341.5347,-10.091001,
341.5387,-10.314,
341.5437,-10.272,
341.5467,-9.508,
341.5507,-9.508,
341.5557,-9.573001,
341.5587,-9.259001,
341.5627,-9.172001,
341.5667,-9.429001,
341.5707,-9.445001,
341.5747,-9.404,
341.5751,,3.7352
341.5797,-9.404,
341.5827,-9.603001,
341.5867,-9.215,
341.5907,-9.215,
341.5957,-9.21,
341.5987,-9.234,
341.6037,-9.116,
341.6067,-9.326,
341.6107,-9.580001,
341.6147,-9.144,
341.6187,-9.455001,
341.6227,-9.589001,
341.6267,-9.589001,
341.6307,-9.604,
341.6357,-9.076,
341.6387,-9.011001,
341.6447,-9.334001,
341.6467,-9.518001,
341.6517,-9.6380005,
341.6547,-9.405001,
341.6587,-9.221001,
341.6627,-9.162001,
341.6667,-9.196,
341.6707,-9.214001,
341.6747,-8.9800005,
341.6787,-8.967,
341.6837,-9.145,
341.6877,-9.043,
341.6917,-8.892,
341.6957,-9.121,
341.6987,-9.121,
341.7027,-8.885,
341.7067,-9.51,
341.7117,-9.259001,
341.7157,-8.703,
341.7187,-8.89,
341.7237,-7.984,
341.7277,-7.938,
341.7317,-7.4830003,
341.7357,-7.5860004,
341.7387,-7.7830005,
341.7437,-7.734,
341.7467,-7.734,
341.7507,-7.734,
341.7557,-7.4740005,
341.7587,-7.5390005,
341.7627,-6.163,
341.7667,-7.3230004,
341.7707,-7.655,
341.7747,-7.61,
341.7753,,3.7324
341.7797,-7.61,
341.7827,-7.8350005,
341.7867,-8.023001,
341.7917,-8.023001,
341.7957,-7.5460005,
341.7997,-6.899,
341.8027,-7.3560004,
341.8067,-7.7780004,
341.8107,-7.6450005,
341.8147,-7.6140003,
341.8187,-7.4890003,
341.8227,-7.5000005,
341.8267,-7.4730005,
341.8317,-7.4290004,
341.8357,-7.4600005,
341.8387,-7.445,
341.8437,-7.5260005,
341.8477,-7.5260005,
341.8507,-7.6070004,
341.8557,-6.8760004,
341.8587,-6.498,
341.8627,-6.123,
341.8667,-6.3490005,
341.8707,-6.3240004,
341.8747,-6.609,
341.8787,-6.3490005,
341.8827,-6.1800003,
341.8867,-6.0470004,
341.8907,-5.846,
341.8957,-5.846,
341.8987,-6.089,
341.9027,-6.419,
341.9067,-6.181,
341.9107,-5.2260003,
341.9147,-5.104,
341.9187,-5.135,
341.9227,-5.143,
341.9267,-5.122,
341.9307,-5.122,
341.9357,-3.982,
341.9387,-3.6130002,
341.9427,-3.627,
341.9467,-3.7740002,
341.9507,-3.7740002,
341.9547,-3.8270001,
341.9597,-3.834,
341.9627,-3.1970003,
341.9667,-3.1970003,
341.9717,-2.9710002,
341.9756,,3.7303
341.9837,-3.2280002,
341.9847,-3.5180001,
341.9867,-3.5180001,
341.9907,-3.2270002,
341.9957,-3.2200003,
341.9987,-3.44,
342.0027,-4.697,
342.0067,-3.016,
342.0117,-2.805,
342.0147,-0.87200004,
342.0187,-0.785,
342.0237,-0.785,
342.0267,-1.2240001,
342.0317,-1.582,
342.0357,-0.98600006,
342.0387,-1.241,
342.0437,-1.159,
342.0467,-0.25100002,
342.0517,-0.24100001,
342.0557,-0.22700001,
342.0587,-0.186,
342.0627,-0.179,
342.0667,-0.215,
342.0717,-0.22200002,
342.0757,-0.22200002,
342.0787,-0.21200001,
342.0837,-0.33400002,
342.0867,-0.26000002,
342.0917,-0.135,
342.0957,-0.28100002,
342.0987,-0.23200001,
342.1027,-0.21700001,
342.1067,-0.671,
342.1117,-0.671,
342.1157,-0.623,
342.1187,-0.23300001,
342.1237,-0.149,
342.1267,-0.123,
342.1317,-0.23400001,
342.1357,-0.22700001,
342.1387,-0.102000006,
342.1437,-0.15200001,
342.1467,-0.15200001,
342.1507,-0.15200001,
342.1557,-0.155,
342.1587,-0.268,
342.1637,-0.27,
342.1677,-0.27,
342.1717,-0.202,
342.1749,,3.724
342.1757,-0.19100001,
342.1797,-0.19100001,
342.1837,-0.102000006,
342.1867,-0.26900002,
342.1907,-0.19000001,
342.1957,-0.164,
342.1997,-0.27,
342.2037,-0.18100001,
342.2077,-0.18100001,
342.2107,-0.106000006,
342.2157,-0.18300001,
342.2197,-0.21100001,
342.2237,-0.051000003,
342.2267,-0.162,
342.2307,-0.21000001,
342.2357,-0.133,
342.2387,-0.158,
342.2437,-0.158,
342.2477,-0.30800003,
342.2517,-0.14400001,
342.2557,-0.124000005,
342.2597,-0.18300001,
342.2633,-0.12100001,
342.2663,-0.15900001,
342.2713,-0.27400002,
342.2753,-0.16900001,
342.2793,-0.158,
342.2833,-0.20300001,
342.2873,-0.097,
342.2913,-0.109000005,
342.2953,-0.185,
342.2993,-0.185,
342.3033,-0.075,
342.3063,-0.069000006,
342.3113,-0.171,
342.3153,-0.20400001,
342.3183,-0.07700001,
342.3233,-0.22600001,
342.3273,-0.17600001,
342.3313,-0.09200001,
342.3353,-0.09200001,
342.3393,-0.201,
342.3433,-0.16700001,
342.3463,-0.136,
342.3503,-0.136,
342.3553,-0.20500001,
342.3593,-0.086,
342.3633,-0.07300001,
342.3673,-0.165,
342.3713,-0.13900001,
342.3753,0.143,
342.3759,,3.7196
342.3783,0.143,
342.3833,0.76600003,
342.3863,1.2240001,
342.3913,1.455,
342.3953,1.6830001,
342.3993,1.646,
342.4033,1.7830001,
342.4063,1.871,
342.4113,1.871,
342.4153,1.9340001,
342.4183,2.0240002,
342.4233,2.0240002,
342.4273,1.9800001,
342.4303,1.8280001,
342.4353,1.7590001,
342.4383,1.7590001,
342.4443,1.9070001,
342.4463,2.0960002,
342.4513,2.0960002,
342.4553,2.3160002,
342.4583,2.456,
342.4633,2.496,
342.4663,2.7680001,
342.4713,2.7930002,
342.4753,2.674,
342.4793,2.538,
342.4833,2.6920002,
342.4863,2.6460001,
342.4913,2.6940002,
342.4953,2.4980001,
342.4993,2.66,
342.5033,2.7380002,
342.5073,2.7510002,
342.5113,2.739,
342.5153,2.696,
342.5183,2.706,
342.5233,2.7120001,
342.5263,2.7120001,
342.5313,3.1680002,
342.5353,3.2080002,
342.5383,3.591,
342.5433,3.9610002,
342.5463,4.5010004,
342.5503,4.5010004,
342.5553,4.477,
342.5583,4.605,
342.5633,4.6860003,
342.5663,4.63,
342.5713,4.683,
342.5753,4.683,
342.5759,,3.7205
342.5793,4.683,
342.5833,5.2400002,
342.5863,5.2400002,
342.5913,5.5020003,
342.5953,5.9610004,
342.5993,6.354,
342.6033,6.7360005,
342.6063,7.1410003,
342.6113,7.1410003,
342.6153,7.6180005,
342.6193,8.404,
342.6233,8.554001,
342.6273,8.828,
342.6313,8.891001,
342.6353,8.922001,
342.6383,8.985001,
342.6433,9.150001,
342.6473,9.241,
342.6513,9.496,
342.6553,9.581,
342.6593,9.72,
342.6633,10.410001,
342.6673,10.410001,
342.6713,11.0130005,
342.6753,11.744,
342.6783,12.618001,
342.6833,13.8550005,
342.6873,15.236001,
342.6913,16.524,
342.6953,18.122002,
342.6983,19.287,
342.7033,20.215,
342.7063,21.762001,
342.7113,22.506,
342.7153,23.222002,
342.7183,23.422,
342.7233,23.422,
342.7273,23.459002,
342.7313,22.888,
342.7353,22.836,
342.7383,22.460001,
342.7433,22.226002,
342.7463,22.226002,
342.7503,22.226002,
342.7553,21.822,
342.7583,20.943,
342.7623,20.711,
342.7673,20.832,
342.7713,20.605001,
342.7752,,3.713
342.7753,20.605001,
342.7793,20.605001,
342.7833,20.910002,
342.7863,20.93,
342.7913,21.313002,
342.7953,21.272001,
342.7983,21.327002,
342.8033,21.418001,
342.8063,21.434002,
342.8113,21.622002,
342.8153,21.683,
342.8183,21.18,
342.8233,21.244001,
342.8263,21.132002,
342.8313,21.003,
342.8353,20.889002,
342.8393,20.519001,
342.8423,20.376001,
342.8463,20.713001,
342.8503,20.713001,
342.8553,20.558,
342.8593,20.679,
342.8633,20.982,
342.8663,20.952002,
342.8713,20.985,
342.8753,21.233002,
342.8783,21.377,
342.8833,21.405,
342.8863,21.411001,
342.8903,21.442001,
342.8953,21.421001,
342.8983,21.465,
342.9033,21.550001,
342.9073,21.189001,
342.9113,21.144001,
342.9153,21.283,
342.9183,21.255001,
342.9233,21.255001,
342.9263,20.910002,
342.9313,20.535002,
342.9353,20.660002,
342.9383,20.503,
342.9433,20.381,
342.9473,19.413,
342.9503,19.413,
342.9553,19.413,
342.9583,17.341002,
342.9633,17.341002,
342.9673,16.344,
342.9703,15.385001,
342.9749,,3.6866
342.9753,14.625001,
342.9793,14.625001,
342.9833,12.9470005,
342.9873,12.805,
342.9903,12.514001,
342.9953,12.155001,
342.9993,12.155001,
343.0023,12.129001,
343.0063,12.2560005,
343.0113,12.397,
343.0153,12.333,
343.0183,12.333,
343.0233,12.341001,
343.0273,12.324,
343.0313,12.489,
343.0353,11.922001,
343.0383,12.007001,
343.0433,11.862,
343.0473,11.862,
343.0513,11.803,
343.0553,11.818001,
343.0583,11.251,
343.0633,11.053,
343.0673,10.903001,
343.0713,10.878,
343.0753,10.878,
343.0793,11.167001,
343.0833,11.054001,
343.0863,10.845,
343.0913,10.490001,
343.0953,10.778001,
343.0983,10.650001,
343.1033,10.867001,
343.1073,11.119,
343.1113,10.916,
343.1153,10.916,
343.1183,11.622001,
343.1233,12.208,
343.1273,13.979001,
343.1313,15.590001,
343.1353,17.398,
343.1393,17.398,
343.1433,18.621,
343.1463,20.831001,
343.1503,20.831001,
343.1553,24.352001,
343.1583,24.975,
343.1633,25.405,
343.1673,24.989,
343.1703,25.028002,
343.1753,24.923,
343.1762,,3.6909
343.1783,24.923,
343.1833,24.229002,
343.1873,23.969002,
343.1913,23.585001,
343.1953,23.810001,
343.1983,24.022001,
343.2023,24.131,
343.2073,24.554,
343.2103,24.703001,
343.2153,25.055,
343.2183,25.657001,
343.2233,25.657001,
343.2273,25.862001,
343.2313,26.910002,
343.2353,27.449001,
343.2393,27.959002,
343.2443,28.047,
343.2473,27.791002,
343.2513,28.048002,
343.2553,27.971,
343.2583,27.743002,
343.2633,27.435001,
343.2673,27.435001,
343.2715,26.834002,
343.2755,27.003002,
343.2795,26.922,
343.2835,26.891,
343.2915,27.105001,
343.2955,27.759,
343.2995,28.351002,
343.3045,28.798002,
343.3075,30.197,
343.3115,30.897001,
343.3155,32.005,
343.3205,32.409,
343.3235,32.395,
343.3275,32.503002,
343.3315,32.503002,
343.3365,32.325,
343.3385,32.325,
343.3445,32.134003,
343.3465,31.345001,
343.3515,31.345001,
343.3555,30.995,
343.3585,30.929,
343.3635,30.885002,
343.3685,30.752,
343.3705,30.752,
343.3755,31.409002,
343.3758,,3.6796
343.3795,31.409002,
343.3835,31.772001,
343.3875,32.129,
343.3915,32.407,
343.3955,33.398003,
343.3995,33.541,
343.4035,33.871002,
343.4065,34.076,
343.4105,34.076,
343.4155,34.116,
343.4185,34.633003,
343.4235,34.0,
343.4275,34.548,
343.4305,34.548,
343.4355,34.059002,
343.4385,34.098003,
343.4435,34.278,
343.4475,34.576,
343.4505,35.026,
343.4555,35.014,
343.4585,35.994003,
343.4635,36.559002,
343.4675,37.351,
343.4715,37.351,
343.4755,38.229,
343.4795,38.748,
343.4835,39.727,
343.4875,40.405003,
343.4915,40.43,
343.4955,40.940002,
343.4985,40.710003,
343.5035,40.642002,
343.5075,40.47,
343.5115,40.655003,
343.5155,40.655003,
343.5195,40.292004,
343.5235,40.494003,
343.5265,41.27,
343.5315,41.438004,
343.5355,41.648003,
343.5385,43.158,
343.5435,43.794003,
343.5465,43.794003,
343.5505,43.794003,
343.5555,44.767002,
343.5595,43.699,
343.5635,41.909,
343.5665,40.304,
343.5705,38.852,
343.5748,,3.6687
343.5755,38.852,
343.5785,38.852,
343.5835,37.788002,
343.5875,37.788002,
343.5905,39.013,
343.5955,39.845,
343.5995,39.845,
343.6035,40.461002,
343.6065,40.482002,
343.6115,40.985,
343.6155,42.010002,
343.6185,42.406002,
343.6235,43.788002,
343.6265,44.725002,
343.6315,44.725002,
343.6355,46.038002,
343.6395,47.606003,
343.6435,47.606003,
343.6475,48.45,
343.6505,49.336002,
343.6555,51.493004,
343.6595,51.493004,
343.6635,51.227,
343.6675,51.090004,
343.6705,49.516003,
343.6755,48.883003,
343.6785,47.699,
343.6835,47.392002,
343.6875,48.103,
343.6905,49.117,
343.6955,50.833004,
343.6985,50.833004,
343.7035,53.04,
343.7065,55.194004,
343.7115,55.137,
343.7155,55.335003,
343.7185,55.913002,
343.7225,56.304,
343.7265,56.535004,
343.7305,57.094,
343.7345,55.833004,
343.7385,53.267002,
343.7435,50.309002,
343.7465,50.309002,
343.7515,50.309002,
343.7555,48.397003,
343.7585,49.927002,
343.7625,51.517002,
343.7665,54.734,
343.7705,56.357002,
343.7745,56.357002,
343.7758,,3.6488
343.7785,56.357002,
343.7835,55.782,
343.7865,56.654003,
343.7915,56.681004,
343.7955,57.409004,
343.7995,57.847004,
343.8035,58.773003,
343.8075,59.251003,
343.8105,59.13,
343.8155,59.305004,
343.8185,58.371002,
343.8225,57.81,
343.8275,57.81,
343.8315,58.700005,
343.8355,58.006004,
343.8385,57.777004,
343.8435,57.212,
343.8475,57.114002,
343.8505,57.242004,
343.8555,57.242004,
343.8585,57.022003,
343.8635,57.592003,
343.8675,57.856003,
343.8715,58.411003,
343.8755,58.919003,
343.8785,59.796,
343.8835,60.261,
343.8865,60.164,
343.8905,59.850002,
343.8955,59.729004,
343.8985,59.155003,
343.9025,59.062004,
343.9075,59.062004,
343.9105,59.177002,
343.9155,59.177002,
343.9185,59.105003,
343.9235,59.354004,
343.9265,59.504,
343.9305,59.857002,
343.9345,60.33,
343.9385,60.605003,
343.9435,60.807003,
343.9465,60.845,
343.9505,60.845,
343.9555,60.845,
343.9585,60.660004,
343.9625,60.944004,
343.9665,61.276005,
343.9705,61.125004,
343.9755,61.125004,
343.9758,,3.6348
343.9785,61.125004,
343.9835,61.414,
343.9875,61.806004,
343.9905,62.324,
343.9955,62.431004,
343.9995,62.758003,
344.0035,62.758003,
344.0065,63.271004,
344.0115,64.28001,
344.0155,64.758,
344.0185,65.156006,
344.0235,65.941,
344.0265,66.066,
344.0305,66.126,
344.0355,66.43201,
344.0395,66.424,
344.0435,66.340004,
344.0475,66.452,
344.0515,66.475006,
344.0555,66.605,
344.0585,66.658005,
344.0635,66.758,
344.0665,67.028,
344.0715,67.028,
344.0755,68.200005,
344.0795,69.216,
344.0835,69.005005,
344.0875,69.115005,
344.0915,69.526,
344.0955,69.656006,
344.0985,70.138,
344.1035,70.282005,
344.1075,70.296005,
344.1115,70.296005,
344.1155,70.512,
344.1195,70.636,
344.1235,70.709,
344.1265,70.385,
344.1315,70.923004,
344.1355,70.923004,
344.1385,70.979004,
344.1435,71.91801,
344.1465,71.643005,
344.1505,71.643005,
344.1555,72.01501,
344.1585,72.01501,
344.1635,71.97301,
344.1675,72.527,
344.1705,72.649,
344.1745,72.856,
344.1757,,3.6166
344.1785,72.856,
344.1835,73.314,
344.1865,73.698006,
344.1905,74.534004,
344.1955,75.548004,
344.1995,76.536,
344.2035,78.031006,
344.2075,79.517006,
344.2105,79.517006,
344.2155,80.976006,
344.2185,83.04401,
344.2235,84.646,
344.2265,84.646,
344.2315,84.420006,
344.2355,85.036,
344.2385,84.842,
344.2435,85.524,
344.2475,85.524,
344.2505,85.274,
344.2555,85.993004,
344.2585,86.09901,
344.2625,86.189,
344.2665,87.03001,
344.2715,87.03001,
344.2755,87.36301,
344.2807,87.94701,
344.2847,88.37,
344.2887,89.18101,
344.2917,88.90501,
344.2967,89.90201,
344.3007,90.077,
344.3047,91.04201,
344.3077,91.04201,
344.3127,94.047005,
344.3167,94.047005,
344.3197,96.761,
344.3247,98.450005,
344.3287,101.87501,
344.3317,103.948006,
344.3367,103.948006,
344.3397,108.593,
344.3447,113.12401,
344.3477,115.883,
344.3517,115.883,
344.3567,114.20701,
344.3597,110.408005,
344.3647,108.15401,
344.3677,105.761,
344.3717,105.05401,
344.3757,105.302,
344.3758,,3.5974
344.3797,105.302,
344.3847,105.29201,
344.3877,103.37501,
344.3917,102.646,
344.3967,102.759,
344.3997,102.58401,
344.4047,102.211006,
344.4077,102.211006,
344.4127,101.20701,
344.4167,100.907005,
344.4197,101.271,
344.4247,102.11001,
344.4287,101.91601,
344.4317,102.342,
344.4367,102.435005,
344.4397,102.435005,
344.4447,102.273,
344.4487,101.19501,
344.4517,101.119,
344.4557,101.115005,
344.4597,101.89101,
344.4637,102.82001,
344.4677,103.383,
344.4717,103.383,
344.4767,102.816,
344.4797,102.148,
344.4847,101.95901,
344.4877,102.130005,
344.4927,102.130005,
344.4967,102.192,
344.4997,102.31801,
344.5037,102.31801,
344.5077,102.397,
344.5127,102.36001,
344.5167,102.437004,
344.5197,101.91801,
344.5247,101.93201,
344.5287,101.784004,
344.5327,101.784004,
344.5367,102.284004,
344.5397,102.240005,
344.5447,102.341,
344.5477,102.341,
344.5517,102.341,
344.5567,102.187004,
344.5607,101.827,
344.5647,101.84701,
344.5687,101.79001,
344.5717,101.759,
344.5757,,3.5318
344.5757,101.759,
344.5797,101.759,
344.5847,91.414,
344.5877,91.414,
344.5917,77.094,
344.5967,76.254005,
344.6007,77.226006,
344.6047,78.310005,
344.6087,80.13901,
344.6127,80.229004,
344.6167,80.652,
344.6197,80.652,
344.6247,81.037,
344.6277,81.037,
344.6327,81.184006,
344.6367,81.341,
344.6397,81.490005,
344.6447,81.938,
344.6487,81.864006,
344.6517,82.277,
344.6567,82.277,
344.6597,82.384,
344.6647,82.350006,
344.6677,82.342,
344.6727,82.68,
344.6767,82.967,
344.6797,82.98801,
344.6847,82.575005,
344.6887,82.219,
344.6917,82.049,
344.6967,82.325005,
344.6997,82.288,
344.7037,82.739006,
344.7077,82.887,
344.7117,82.618004,
344.7167,82.618004,
344.7197,82.353004,
344.7237,82.672005,
344.7277,82.747,
344.7317,82.747,
344.7367,82.482,
344.7397,82.034004,
344.7437,79.677,
344.7477,61.688004,
344.7517,61.688004,
344.7567,27.079,
344.7597,9.427,
344.7637,-1.1350001,
344.7677,-3.6770003,
344.7717,-3.1920002,
344.7756,,3.5411
344.7757,-1.7870001,
344.7797,-1.7870001,
344.7837,-1.57,
344.7877,-1.7830001,
344.7917,-1.9300001,
344.7967,-1.9300001,
344.7997,-3.772,
344.8047,-6.228,
344.8087,-7.7840004,
344.8117,-6.9110003,
344.8167,-2.3470001,
344.8197,-2.933,
344.8237,-1.8040001,
344.8287,-3.466,
344.8317,-5.0530005,
344.8357,-5.4680004,
344.8397,-6.1580005,
344.8447,-7.0270004,
344.8487,-7.13,
344.8527,-7.13,
344.8567,-7.175,
344.8597,-6.5790005,
344.8637,-7.025,
344.8677,-6.748,
344.8727,-7.0260005,
344.8767,-7.0260005,
344.8797,-7.181,
344.8847,-6.8780003,
344.8887,-6.5340004,
344.8917,-6.7920003,
344.8967,-7.142,
344.8997,-6.8870006,
344.9037,-6.8900003,
344.9077,-7.7060003,
344.9117,-7.7060003,
344.9157,-6.774,
344.9197,-7.0160003,
344.9237,-7.0540004,
