time,ControlsOut.TS_current,CellVoltages.MinVoltage
259.2506,19.386002,
259.2536,20.075,
259.2576,20.995,
259.2616,20.995,
259.2656,21.492,
259.2706,21.302002,
259.2746,21.045,
259.2776,21.045,
259.2826,21.045,
259.2856,20.175001,
259.2906,20.058,
259.2936,19.86,
259.2976,19.585001,
259.3016,19.618,
259.3044,,3.8296
259.3066,19.618,
259.3106,19.618,
259.3136,19.923,
259.3176,20.185001,
259.3226,20.994001,
259.3266,20.994001,
259.3306,21.475,
259.3336,21.747002,
259.3396,22.129002,
259.3416,21.776001,
259.3456,21.378,
259.3496,20.653002,
259.3556,20.846,
259.3576,21.029001,
259.3616,21.434002,
259.3656,21.694,
259.3706,21.694,
259.3746,22.36,
259.3776,23.314001,
259.3816,23.899002,
259.3876,24.487001,
259.3896,24.868002,
259.3936,25.678001,
259.3976,26.483002,
259.4026,26.483002,
259.4056,27.165,
259.4106,27.872002,
259.4146,27.665,
259.4176,27.352001,
259.4216,26.947,
259.4266,26.634,
259.4306,26.634,
259.4336,26.392002,
259.4376,26.991001,
259.4416,27.865002,
259.4456,28.296001,
259.4496,28.04,
259.4536,27.858002,
259.4576,27.914001,
259.4616,27.914001,
259.4656,28.126001,
259.4706,28.504002,
259.4736,29.005001,
259.4776,29.005001,
259.4826,29.005001,
259.4856,29.317001,
259.4906,29.317001,
259.4946,29.124,
259.4976,29.232002,
259.5016,28.829,
259.5027,,3.8326
259.5056,28.829,
259.5106,28.345001,
259.5146,28.237001,
259.5176,28.138,
259.5216,28.080002,
259.5266,27.978,
259.5306,27.978,
259.5346,28.047,
259.5376,28.400002,
259.5426,28.599,
259.5466,28.654001,
259.5506,28.702002,
259.5536,29.143002,
259.5576,29.017002,
259.5616,29.108002,
259.5656,28.976002,
259.5706,28.976002,
259.5746,28.754002,
259.5786,28.929,
259.5816,28.742,
259.5856,28.742,
259.5896,28.912,
259.5936,28.400002,
259.5976,28.124,
259.6016,27.86,
259.6056,27.612001,
259.6106,27.612001,
259.6146,27.247002,
259.6176,27.032001,
259.6216,27.508001,
259.6266,27.892002,
259.6296,28.146002,
259.6336,28.839,
259.6376,29.896002,
259.6416,29.896002,
259.6456,30.804,
259.6496,31.225002,
259.6536,31.431002,
259.6576,31.431002,
259.6616,31.277002,
259.6656,31.001001,
259.6706,30.832,
259.6746,30.523,
259.6776,30.523,
259.6826,30.523,
259.6856,30.309002,
259.6896,30.529001,
259.6946,30.529001,
259.6976,30.796001,
259.7016,30.774002,
259.7027,,3.8151
259.7056,30.774002,
259.7106,30.739002,
259.7146,31.12,
259.7176,30.935001,
259.7216,30.567001,
259.7266,29.645,
259.7306,29.645,
259.7336,28.453001,
259.7386,27.045002,
259.7416,25.333002,
259.7456,23.844002,
259.7506,22.274,
259.7546,20.467001,
259.7576,19.168001,
259.7616,18.045,
259.7656,17.427,
259.7696,17.427,
259.7736,16.861,
259.7776,16.612001,
259.7816,16.816,
259.7856,16.596,
259.7896,16.865002,
259.7936,17.369001,
259.7976,17.722,
259.8016,18.065,
259.8056,18.065,
259.8106,18.346,
259.8136,18.468,
259.8176,18.247002,
259.8216,18.051,
259.8266,18.273,
259.8306,18.273,
259.8346,18.051,
259.8376,17.660002,
259.8416,17.793001,
259.8456,18.134,
259.8506,18.081001,
259.8546,18.081001,
259.8576,17.986,
259.8616,18.214,
259.8656,18.577002,
259.8706,18.818,
259.8736,18.743,
259.8776,18.743,
259.8826,18.743,
259.8856,18.508001,
259.8906,18.493,
259.8946,18.259,
259.8986,18.231,
259.9016,18.231,
259.9029,,3.8128
259.9056,18.231,
259.9106,18.061,
259.9146,18.177,
259.9176,18.383001,
259.9216,18.52,
259.9266,18.501001,
259.9306,18.096,
259.9336,18.27,
259.9376,18.363,
259.9416,18.363,
259.9456,18.380001,
259.9496,18.374,
259.9536,18.473001,
259.9576,18.226002,
259.9616,18.119001,
259.9656,17.84,
259.9706,17.84,
259.9756,17.115002,
259.9786,16.873001,
259.9816,16.113,
259.9856,15.754001,
259.9896,15.102001,
259.9936,13.666,
259.9976,12.979001,
260.0016,12.224001,
260.0056,12.224001,
260.0106,10.804001,
260.0146,9.615001,
260.0176,9.615001,
260.0216,8.301001,
260.0266,7.2640004,
260.0296,6.5470004,
260.0336,5.6600003,
260.0376,5.1330004,
260.0416,4.282,
260.0456,3.785,
260.0496,3.1820002,
260.0536,2.8750002,
260.0576,2.653,
260.0616,2.1320002,
260.0656,2.1320002,
260.0696,-0.31100002,
260.0746,-2.101,
260.0776,-2.101,
260.0826,-2.101,
260.0856,-4.5090003,
260.0906,-5.5480003,
260.0946,-5.9220004,
260.0976,-6.9230003,
260.1016,-7.5720005,
260.1026,,3.8364
260.1056,-7.5720005,
260.1106,-8.378,
260.1146,-8.492001,
260.1176,-9.155001,
260.1226,-9.6380005,
260.1266,-9.910001,
260.1296,-9.578,
260.1336,-9.629001,
260.1396,-9.778001,
260.1416,-9.778001,
260.1456,-9.466001,
260.1506,-9.290001,
260.1556,-9.614,
260.1576,-9.809,
260.1616,-9.790001,
260.1656,-9.689,
260.1706,-9.5720005,
260.1736,-9.46,
260.1776,-9.394,
260.1816,-9.117001,
260.1866,-9.056001,
260.1883,-9.079,
260.1923,-9.327001,
260.1963,-9.747001,
260.2023,-9.747001,
260.2043,-9.482,
260.2093,-9.273001,
260.2123,-8.853001,
260.2163,-9.34,
260.2203,-9.285001,
260.2253,-9.298,
260.2293,-9.374001,
260.2333,-9.219001,
260.2363,-8.75,
260.2403,-8.455001,
260.2443,-8.455001,
260.2493,-7.8870006,
260.2523,-6.6910005,
260.2563,-6.0880003,
260.2603,-4.6610003,
260.2643,-3.4140003,
260.2683,-1.5120001,
260.2733,-1.5120001,
260.2763,-1.5120001,
260.2813,-1.5120001,
260.2843,3.015,
260.2883,4.361,
260.2923,5.1520004,
260.2963,5.5860004,
260.3003,6.9540005,
260.3027,,3.8814
260.3043,6.9540005,
260.3093,6.9540005,
260.3133,7.4010005,
260.3163,7.5680003,
260.3203,7.616,
260.3253,8.574,
260.3283,8.553,
260.3323,9.8810005,
260.3363,11.2890005,
260.3403,11.2890005,
260.3443,12.031,
260.3493,13.610001,
260.3533,13.610001,
260.3563,14.14,
260.3603,14.517001,
260.3643,14.901001,
260.3693,15.001,
260.3743,14.811001,
260.3773,14.464001,
260.3813,14.704,
260.3843,14.853001,
260.3893,14.563001,
260.3933,14.726001,
260.3973,15.052001,
260.4003,15.684001,
260.4043,15.684001,
260.4093,16.08,
260.4133,16.521,
260.4163,17.402,
260.4203,18.183,
260.4253,19.132,
260.4293,20.067001,
260.4333,20.721,
260.4363,21.368002,
260.4403,21.998001,
260.4443,22.221,
260.4493,22.302002,
260.4533,22.661001,
260.4563,22.703001,
260.4603,23.189001,
260.4643,23.415,
260.4693,23.431002,
260.4723,24.189001,
260.4763,24.189001,
260.4813,24.189001,
260.4843,24.632002,
260.4893,25.070002,
260.4933,25.843,
260.4963,26.578001,
260.5003,27.202002,
260.5026,,3.8666
260.5043,27.202002,
260.5093,28.581001,
260.5133,28.581001,
260.5173,29.096,
260.5213,29.604002,
260.5253,29.604002,
260.5293,29.561,
260.5333,29.866001,
260.5363,29.703001,
260.5403,29.505001,
260.5443,29.892002,
260.5493,29.730001,
260.5523,30.477001,
260.5563,31.080002,
260.5603,31.460001,
260.5643,32.302002,
260.5693,33.469,
260.5733,34.734,
260.5763,36.081,
260.5803,36.081,
260.5843,38.555,
260.5893,40.122,
260.5933,39.886,
260.5963,39.512,
260.6003,39.874,
260.6043,40.804,
260.6093,42.116,
260.6133,44.094,
260.6163,44.807003,
260.6213,44.807003,
260.6253,46.632004,
260.6283,48.044003,
260.6333,48.017002,
260.6363,48.338,
260.6403,48.434002,
260.6443,48.434002,
260.6493,48.624,
260.6533,48.242,
260.6563,48.432003,
260.6603,48.358,
260.6643,48.840004,
260.6693,49.589,
260.6733,50.602,
260.6763,50.602,
260.6813,50.602,
260.6843,55.213,
260.6893,56.832005,
260.6933,57.174004,
260.6963,57.174004,
260.7003,57.203003,
260.7025,,3.8253
260.7043,57.203003,
260.7093,55.975002,
260.7133,54.879,
260.7163,53.698,
260.7203,52.795002,
260.7253,53.048004,
260.7293,52.902004,
260.7333,53.427002,
260.7363,54.893,
260.7403,56.526,
260.7443,59.068005,
260.7493,60.073,
260.7533,61.410004,
260.7563,61.56,
260.7613,61.56,
260.7653,62.102,
260.7693,63.569004,
260.7743,63.247,
260.7773,64.007,
260.7813,63.947002,
260.7843,63.359,
260.7893,62.317,
260.7933,62.119003,
260.7963,62.119003,
260.8003,61.290005,
260.8043,60.599003,
260.8093,60.838,
260.8133,61.036003,
260.8163,61.617004,
260.8213,61.617004,
260.8253,62.465004,
260.8293,63.350002,
260.8323,64.371,
260.8363,65.862,
260.8403,66.985,
260.8443,67.575005,
260.8483,68.203,
260.8533,68.445,
260.8563,68.355,
260.8603,67.777,
260.8643,67.777,
260.8693,68.11301,
260.8733,68.378006,
260.8763,68.378006,
260.8813,68.378006,
260.8843,71.421005,
260.8893,72.131004,
260.8923,72.721,
260.8963,71.415,
260.9003,71.415,
260.9026,,3.7653
260.9043,71.415,
260.9093,72.528,
260.9133,74.91801,
260.9163,76.466,
260.9223,78.008,
260.9253,79.327,
260.9293,79.416,
260.9333,79.161,
260.9383,79.347,
260.9403,79.347,
260.9443,80.608,
260.9493,81.949005,
260.9543,83.200005,
260.9563,83.200005,
260.9613,83.89001,
260.9643,85.298004,
260.9693,88.880005,
260.9733,88.880005,
260.9763,94.082,
260.9813,94.082,
260.9863,96.43301,
260.9893,98.094,
260.9923,99.67901,
260.9963,101.86201,
261.0043,106.257,
261.0093,109.201004,
261.0133,111.531006,
261.0163,111.531006,
261.0213,111.577,
261.0253,108.274,
261.0293,105.712006,
261.0323,103.754005,
261.0363,102.26601,
261.0413,102.26601,
261.0443,101.823006,
261.0493,101.595,
261.0533,101.273,
261.0573,100.78001,
261.0613,100.450005,
261.0643,100.34901,
261.0693,100.41801,
261.0733,100.65301,
261.0763,100.65301,
261.0813,100.65301,
261.0843,99.73601,
261.0893,99.469,
261.0933,99.68301,
261.0963,99.68301,
261.1003,100.146,
261.1043,100.146,
261.1093,100.449005,
261.1122,,3.7311
261.1133,100.498,
261.1163,100.740005,
261.1203,100.67901,
261.1253,100.57201,
261.1293,100.927,
261.1323,101.094,
261.1363,101.094,
261.1403,100.866005,
261.1443,100.15401,
261.1493,99.81801,
261.1523,99.54401,
261.1563,99.802,
261.1603,100.38901,
261.1643,100.38901,
261.1693,100.630005,
261.1733,101.011,
261.1773,100.811005,
261.1803,100.69701,
261.1843,100.413,
261.1893,100.413,
261.1933,100.948006,
261.1963,100.956,
261.2003,100.825005,
261.2043,100.04301,
261.2122,99.801,
261.2162,99.745,
261.2192,99.745,
261.2232,100.187004,
261.2282,100.72201,
261.2322,100.94501,
261.2362,101.29201,
261.2392,101.225006,
261.2432,100.990005,
261.2472,100.990005,
261.2522,100.421005,
261.2562,100.93201,
261.2592,100.62701,
261.2632,100.62,
261.2672,100.151,
261.2722,100.05401,
261.2762,99.508,
261.2792,99.508,
261.2842,99.508,
261.2882,100.337006,
261.2922,100.826004,
261.2962,101.185005,
261.3002,101.381004,
261.3025,,3.672
261.3042,101.012,
261.3072,101.012,
261.3122,100.82201,
261.3162,101.009,
261.3192,100.776,
261.3232,100.673004,
261.3282,100.064,
261.3322,100.22201,
261.3352,99.87,
261.3402,99.87,
261.3442,100.396,
261.3472,100.701004,
261.3522,101.343,
261.3562,101.286,
261.3592,101.226006,
261.3642,101.226006,
261.3682,100.76601,
261.3722,100.962006,
261.3762,100.63901,
261.3792,100.72401,
261.3842,100.076004,
261.3872,100.118004,
261.3922,100.118004,
261.3962,99.788,
261.3992,100.57001,
261.4042,100.97101,
261.4072,101.38801,
261.4122,101.215004,
261.4162,101.289,
261.4192,100.79101,
261.4232,100.79101,
261.4282,100.94401,
261.4322,100.698006,
261.4362,100.887,
261.4392,100.25001,
261.4432,100.25001,
261.4472,100.105,
261.4522,100.104004,
261.4552,100.634,
261.4592,100.850006,
261.4632,101.225006,
261.4672,101.229004,
261.4712,101.32101,
261.4762,100.824005,
261.4792,100.824005,
261.4842,100.824005,
261.4872,100.96001,
261.4922,100.496,
261.4962,100.496,
261.4992,100.504005,
261.5025,,3.663
261.5032,100.19601,
261.5072,100.19601,
261.5122,100.795006,
261.5162,101.283005,
261.5192,101.438,
261.5242,101.438,
261.5282,101.394005,
261.5322,101.035,
261.5362,100.768005,
261.5392,100.741005,
261.5442,100.574005,
261.5482,100.298004,
261.5522,100.298004,
261.5562,100.373,
261.5602,100.142006,
261.5632,100.315,
261.5672,100.898,
261.5712,101.331,
261.5772,101.47301,
261.5802,101.40301,
261.5832,101.18201,
261.5872,101.18201,
261.5922,100.642006,
261.5962,100.702,
261.6002,100.47401,
261.6042,100.397,
261.6072,100.19,
261.6122,100.456,
261.6162,100.726006,
261.6192,101.261,
261.6242,101.41801,
261.6282,101.41801,
261.6312,101.491005,
261.6352,101.024,
261.6392,100.937004,
261.6432,100.62,
261.6472,100.62,
261.6522,100.704,
261.6562,100.465004,
261.6592,100.29101,
261.6632,100.31901,
261.6672,100.421005,
261.6722,100.981,
261.6762,101.19701,
261.6792,101.19701,
261.6842,101.19701,
261.6872,101.137,
261.6922,100.77801,
261.6962,100.77801,
261.7002,100.54101,
261.7024,,3.6586
261.7032,100.477005,
261.7072,100.477005,
261.7122,100.296005,
261.7162,100.289,
261.7192,100.271,
261.7242,100.98501,
261.7282,101.31901,
261.7322,101.644005,
261.7362,101.23701,
261.7412,100.928,
261.7432,100.339005,
261.7472,100.339005,
261.7522,100.520004,
261.7562,100.325005,
261.7592,100.30801,
261.7632,100.23501,
261.7682,100.351006,
261.7722,100.885,
261.7762,101.067,
261.7792,101.067,
261.7842,101.26401,
261.7882,100.993004,
261.7922,100.565,
261.7962,100.34601,
261.7992,100.424,
261.8042,100.22101,
261.8082,100.206,
261.8122,100.23601,
261.8162,100.134,
261.8202,100.672005,
261.8242,100.672005,
261.8282,100.866005,
261.8322,101.383,
261.8362,101.146,
261.8392,100.643005,
261.8442,100.643005,
261.8472,100.329,
261.8522,100.329,
261.8562,100.386,
261.8602,100.175,
261.8642,100.026,
261.8672,100.171005,
261.8722,100.82001,
261.8762,101.41701,
261.8792,101.41701,
261.8842,101.41701,
261.8872,100.15301,
261.8922,95.05701,
261.8952,68.15401,
261.8992,68.15401,
261.9024,,3.6537
261.9032,24.234001,
261.9072,24.234001,
261.9122,24.234001,
261.9162,-6.8970003,
261.9192,-7.143,
261.9242,-5.0880003,
261.9282,-4.3370004,
261.9322,-4.702,
261.9362,-4.1990004,
261.9392,-5.243,
261.9442,-9.932,
261.9472,-16.588001,
261.9522,-19.566,
261.9562,-21.612001,
261.9592,-23.342001,
261.9632,-23.342001,
261.9672,-24.329,
261.9712,-26.378002,
261.9772,-26.558,
261.9802,-27.125002,
261.9832,-27.928001,
261.9872,-29.414001,
261.9912,-30.666002,
261.9962,-30.510002,
261.9992,-31.37,
262.0032,-31.37,
262.0072,-32.636,
262.0122,-33.235,
262.0162,-33.68,
262.0192,-34.057003,
262.0232,-38.042004,
262.0282,-37.036003,
262.0322,-38.978,
262.0352,-37.411003,
262.0392,-38.257,
262.0432,-40.072002,
262.0472,-41.636,
262.0512,-43.082,
262.0552,-44.937,
262.0592,-45.713,
262.0632,-46.336002,
262.0672,-47.078003,
262.0712,-47.826004,
262.0752,-48.287003,
262.0792,-48.287003,
262.0842,-48.287003,
262.0872,-48.833004,
262.0922,-49.826004,
262.0952,-50.406002,
262.0992,-51.857002,
262.1025,,3.655
262.1032,-52.041004,
262.1072,-52.041004,
262.1122,-51.730003,
262.1162,-51.304,
262.1192,-51.658,
262.1232,-51.341003,
262.1282,-51.235,
262.1312,-51.264004,
262.1362,-51.295002,
262.1392,-50.619003,
262.1432,-50.619003,
262.1472,-51.558002,
262.1522,-52.834003,
262.1562,-52.252003,
262.1592,-51.896004,
262.1632,-51.507004,
262.1672,-51.682003,
262.1722,-51.692,
262.1762,-51.214,
262.1792,-51.214,
262.1842,-52.449,
262.1872,-52.538002,
262.1922,-52.375004,
262.1962,-52.653004,
262.1992,-53.107002,
262.2001,-53.876003,
262.2041,-54.285004,
262.2091,-54.093002,
262.2131,-54.093002,
262.2161,-54.352,
262.2211,-55.609,
262.2251,-55.295002,
262.2291,-54.88,
262.2331,-55.035004,
262.2361,-54.619003,
262.2411,-54.095,
262.2451,-54.032,
262.2491,-54.254,
262.2521,-54.578003,
262.2561,-54.578003,
262.2611,-53.871002,
262.2641,-54.472004,
262.2681,-53.965004,
262.2731,-54.045002,
262.2761,-54.045002,
262.2811,-54.045002,
262.2851,-53.961002,
262.2891,-53.691,
262.2931,-55.227,
262.2961,-53.273003,
262.3001,-54.725002,
262.3023,,3.9436
262.3041,-54.725002,
262.3091,-53.520004,
262.3131,-52.954002,
262.3161,-52.288002,
262.3211,-53.045002,
262.3251,-52.733,
262.3291,-52.794003,
262.3331,-52.184002,
262.3361,-52.654003,
262.3401,-52.668003,
262.3441,-52.466003,
262.3491,-52.466003,
262.3531,-51.827003,
262.3561,-51.588,
262.3611,-51.588,
262.3651,-51.824,
262.3691,-51.941,
262.3731,-51.149002,
262.3771,-51.327003,
262.3811,-51.710003,
262.3841,-51.183002,
262.3891,-51.351,
262.3931,-51.174004,
262.3961,-50.991,
262.4011,-50.669003,
262.4051,-50.669003,
262.4091,-50.445004,
262.4131,-50.335003,
262.4161,-51.129,
262.4211,-50.54,
262.4251,-50.875004,
262.4291,-50.373,
262.4331,-49.332,
262.4361,-49.963,
262.4411,-49.705,
262.4451,-49.387,
262.4491,-49.312004,
262.4531,-49.359,
262.4561,-49.448,
262.4611,-49.403004,
262.4641,-49.313004,
262.4691,-49.544003,
262.4731,-50.221,
262.4761,-50.221,
262.4811,-50.221,
262.4851,-52.142002,
262.4891,-52.142002,
262.4931,-53.136,
262.4961,-53.136,
262.5001,-53.509003,
262.5023,,3.9615
262.5041,-53.509003,
262.5091,-53.208004,
262.5131,-54.107002,
262.5161,-54.56,
262.5211,-54.657,
262.5251,-55.218002,
262.5291,-55.218002,
262.5331,-54.849003,
262.5361,-55.581,
262.5411,-56.116,
262.5451,-56.652004,
262.5491,-56.556004,
262.5521,-56.569004,
262.5561,-57.163002,
262.5611,-57.163002,
262.5651,-57.407,
262.5691,-58.637,
262.5741,-58.372,
262.5761,-58.890003,
262.5811,-59.529003,
262.5851,-60.218002,
262.5891,-59.866,
262.5931,-60.308002,
262.5971,-60.821003,
262.6011,-60.821003,
262.6041,-60.684002,
262.6091,-61.268,
262.6131,-61.308002,
262.6161,-62.065002,
262.6211,-62.065002,
262.6251,-61.795002,
262.6291,-61.795002,
262.6331,-62.064003,
262.6361,-61.969,
262.6411,-62.613003,
262.6441,-63.018,
262.6491,-63.214005,
262.6531,-64.098,
262.6561,-64.130005,
262.6611,-64.865005,
262.6651,-65.463005,
262.6691,-65.422005,
262.6731,-65.379005,
262.6761,-65.379005,
262.6811,-65.379005,
262.6841,-64.508,
262.6891,-65.372,
262.6931,-65.581,
262.6961,-65.147,
262.7001,-64.417,
262.7023,,3.9647
262.7041,-64.417,
262.7091,-64.464005,
262.7131,-63.658005,
262.7161,-64.217,
262.7211,-64.217,
262.7251,-64.223,
262.7291,-64.082,
262.7331,-63.852,
262.7361,-64.858,
262.7411,-64.704,
262.7441,-64.207,
262.7491,-63.4,
262.7531,-63.819004,
262.7561,-63.906002,
262.7601,-63.515003,
262.7641,-62.997,
262.7691,-62.742004,
262.7731,-62.820004,
262.7771,-62.820004,
262.7801,-62.392002,
262.7841,-62.067,
262.7891,-61.936005,
262.7931,-61.365,
262.7961,-61.143,
262.8011,-61.044003,
262.8051,-60.741,
262.8091,-60.563004,
262.8131,-60.405003,
262.8161,-60.405003,
262.8211,-61.001003,
262.8251,-60.251003,
262.8291,-59.273003,
262.8331,-59.612003,
262.8361,-59.408,
262.8411,-59.106003,
262.8451,-58.649002,
262.8491,-58.292004,
262.8531,-58.238003,
262.8561,-58.006004,
262.8611,-57.709003,
262.8641,-57.497,
262.8691,-57.153004,
262.8731,-57.153004,
262.8761,-57.153004,
262.8811,-57.153004,
262.8851,-56.385002,
262.8891,-56.058002,
262.8931,-56.120003,
262.8961,-56.022003,
262.9001,-55.799004,
262.9022,,3.99
262.9041,-55.799004,
262.9091,-55.583004,
262.9131,-55.407,
262.9161,-54.927002,
262.9211,-54.494003,
262.9251,-54.08,
262.9291,-53.771004,
262.9331,-53.687004,
262.9361,-53.873,
262.9411,-53.873,
262.9451,-53.706,
262.9491,-53.193,
262.9531,-53.090004,
262.9561,-52.778004,
262.9611,-51.723003,
262.9641,-52.067,
262.9691,-52.011,
262.9741,-51.874004,
262.9761,-51.657,
262.9811,-51.63,
262.9841,-51.415,
262.9891,-51.009003,
262.9931,-51.009003,
262.9961,-50.7,
263.0011,-50.710003,
263.0051,-50.409004,
263.0091,-49.844,
263.0131,-49.553,
263.0161,-49.409004,
263.0211,-49.390003,
263.0251,-49.183002,
263.0291,-49.077003,
263.0331,-48.763,
263.0361,-48.371002,
263.0411,-48.230003,
263.0441,-47.906002,
263.0491,-47.751003,
263.0531,-47.751003,
263.0561,-47.321003,
263.0611,-46.976,
263.0651,-46.276,
263.0681,-45.361004,
263.0731,-44.95,
263.0761,-44.95,
263.0811,-44.95,
263.0841,-43.761,
263.0891,-43.777,
263.0931,-43.455,
263.0961,-43.455,
263.1001,-43.279003,
263.1022,,3.9806
263.1041,-43.279003,
263.1091,-42.815002,
263.1131,-42.815002,
263.1161,-42.583,
263.1211,-42.241,
263.1251,-42.093002,
263.1291,-41.827003,
263.1321,-41.491,
263.1361,-41.335003,
263.1401,-41.003002,
263.1441,-40.958,
263.1481,-40.816,
263.1531,-40.634003,
263.1561,-40.634003,
263.1611,-40.199,
263.1641,-40.165,
263.1691,-40.554,
263.1741,-39.569,
263.1771,-39.108,
263.1811,-38.388,
263.1851,-37.888,
263.1891,-37.525,
263.1931,-37.435,
263.1961,-37.061,
263.2011,-36.34,
263.2041,-35.997,
263.2096,-35.906002,
263.2136,-35.563004,
263.2166,-35.391003,
263.2216,-35.376003,
263.2256,-34.201,
263.2296,-33.225002,
263.2336,-33.0,
263.2366,-33.0,
263.2416,-33.167,
263.2456,-32.267002,
263.2496,-31.212002,
263.2536,-31.308,
263.2566,-31.175001,
263.2616,-29.969002,
263.2646,-29.532001,
263.2696,-29.265001,
263.2736,-29.041002,
263.2766,-29.041002,
263.2816,-29.041002,
263.2856,-28.098001,
263.2886,-27.179,
263.2936,-26.768002,
263.2966,-26.108002,
263.3006,-25.531002,
263.3021,,3.9624
263.3046,-25.531002,
263.3096,-24.153002,
263.3136,-22.937,
263.3166,-22.329,
263.3206,-21.861002,
263.3256,-20.956001,
263.3286,-19.761002,
263.3336,-19.118,
263.3366,-19.118,
263.3416,-17.796001,
263.3446,-16.963001,
263.3496,-15.516001,
263.3526,-14.504001,
263.3566,-13.1710005,
263.3606,-11.522,
263.3646,-10.2630005,
263.3686,-10.2630005,
263.3746,-8.898001,
263.3766,-8.127001,
263.3806,-6.7000003,
263.3846,-5.598,
263.3896,-4.544,
263.3936,-3.8880002,
263.3966,-2.686,
263.4006,-1.393,
263.4046,-0.70100003,
263.4096,0.165,
263.4136,0.86100006,
263.4166,1.6520001,
263.4216,1.6520001,
263.4256,2.6030002,
263.4296,4.1150002,
263.4336,4.217,
263.4366,4.043,
263.4416,4.21,
263.4456,4.0930004,
263.4496,4.163,
263.4536,4.117,
263.4566,4.316,
263.4616,4.316,
263.4656,4.5350003,
263.4696,4.78,
263.4736,4.972,
263.4766,4.972,
263.4816,4.972,
263.4856,5.8830004,
263.4896,5.953,
263.4936,6.3310003,
263.4966,6.5000005,
263.5006,6.7790003,
263.5021,,3.9321
263.5046,6.7790003,
263.5096,7.1450005,
263.5136,7.195,
263.5166,7.359,
263.5216,7.195,
263.5256,7.2880006,
263.5296,7.0800004,
263.5336,7.149,
263.5366,7.1840005,
263.5416,7.0780005,
263.5456,7.2060003,
263.5496,7.0820003,
263.5536,7.0820003,
263.5566,7.0540004,
263.5616,7.018,
263.5646,7.1610003,
263.5696,7.0940003,
263.5746,7.2330003,
263.5776,7.2590003,
263.5816,7.4360003,
263.5856,7.7070003,
263.5886,7.806,
263.5936,8.341001,
263.5966,8.3810005,
263.6016,8.543,
263.6046,9.207001,
263.6096,9.536,
263.6136,9.928,
263.6166,10.029,
263.6216,10.3,
263.6256,10.701,
263.6296,10.707001,
263.6336,10.707001,
263.6366,10.895,
263.6416,10.960001,
263.6456,10.922001,
263.6496,10.949,
263.6536,10.778001,
263.6566,10.6050005,
263.6616,10.741,
263.6656,10.750001,
263.6696,10.578,
263.6736,10.565001,
263.6766,10.565001,
263.6816,10.565001,
263.6856,10.538,
263.6896,10.535001,
263.6936,10.535001,
263.6966,10.750001,
263.7016,10.636001,
263.7033,,3.8696
263.7046,10.636001,
263.7096,10.742001,
263.7136,10.828,
263.7166,10.988001,
263.7216,11.320001,
263.7256,11.649,
263.7296,12.148001,
263.7336,12.431001,
263.7366,12.883,
263.7416,13.294001,
263.7446,13.743001,
263.7496,14.182001,
263.7536,14.685,
263.7566,15.144001,
263.7616,15.144001,
263.7656,15.495001,
263.7696,15.779,
263.7746,15.783001,
263.7766,15.847001,
263.7806,16.131,
263.7846,16.045,
263.7886,15.942,
263.7936,16.001001,
263.7966,15.917001,
263.8016,15.917001,
263.8046,15.787001,
263.8096,15.823001,
263.8136,16.29,
263.8176,16.621,
263.8206,16.663,
263.8256,16.931002,
263.8296,16.931002,
263.8336,17.354,
263.8366,17.739,
263.8416,17.745,
263.8456,18.289001,
263.8496,18.737001,
263.8536,19.070002,
263.8566,19.86,
263.8616,20.080002,
263.8646,20.483002,
263.8696,20.92,
263.8736,21.267,
263.8766,21.267,
263.8816,21.267,
263.8856,21.459002,
263.8896,21.459002,
263.8926,21.447,
263.8966,21.242,
263.9006,21.078001,
263.9034,,3.8595
263.9046,21.078001,
263.9096,20.587002,
263.9136,20.451,
263.9166,20.562,
263.9216,20.562,
263.9256,20.618,
263.9296,20.624,
263.9336,20.803001,
263.9366,20.875002,
263.9406,20.843,
263.9446,20.904001,
263.9496,20.995,
263.9536,21.160002,
263.9566,21.585001,
263.9616,21.629002,
263.9656,21.79,
263.9696,22.083,
263.9746,22.083,
263.9776,22.36,
263.9816,22.670002,
263.9846,23.086,
263.9896,23.53,
263.9936,23.914001,
263.9966,24.129002,
264.0016,24.614,
264.0046,24.891,
264.0096,24.902,
264.0136,24.933,
264.0166,24.586,
264.0216,24.586,
264.0256,24.01,
264.0286,23.761002,
264.0336,23.722002,
264.0366,24.338001,
264.0406,24.338001,
264.0446,24.614,
264.0496,24.720001,
264.0536,24.866001,
264.0566,24.851002,
264.0606,25.418001,
264.0656,25.306002,
264.0686,25.816002,
264.0736,26.272001,
264.0766,26.272001,
264.0816,26.272001,
264.0856,26.913002,
264.0896,27.158,
264.0936,27.494001,
264.0966,28.204,
264.1006,28.397001,
264.102,,3.8378
264.1046,28.397001,
264.1086,28.532001,
264.1136,28.454,
264.1166,28.454,
264.1206,28.412,
264.1256,28.068,
264.1296,27.912,
264.1336,27.992,
264.1366,28.195002,
264.1416,28.216002,
264.1446,28.224,
264.1486,28.211,
264.1536,28.336,
264.1566,28.336,
264.1606,28.592001,
264.1646,28.592001,
264.1696,28.7,
264.1736,29.002,
264.1766,29.086,
264.1806,29.148,
264.1846,29.424002,
264.1896,29.424002,
264.1936,29.547,
264.1966,29.115002,
264.2011,29.311,
264.2041,29.334002,
264.2091,29.535002,
264.2131,29.482002,
264.2171,29.482002,
264.2211,29.625002,
264.2251,29.451002,
